DATE_FROM;DATE_TO;PRODUCT_TYPE;TENDER_NUMBER;PRODUCTNAME;CROSSBORDER_SETTLEMENTCAPACITY_PRICE_[EUR/MW];AUSTRIA_DEMAND_[MW];AUSTRIA_SETTLEMENTCAPACITY_PRICE_[EUR/MW];AUSTRIA_DEFICIT(-)_SURPLUS(+)_[MW];BELGIUM_DEMAND_[MW];BELGIUM_SETTLEMENTCAPACITY_PRICE_[EUR/MW];BELGIUM_DEFICIT(-)_SURPLUS(+)_[MW];DENMARK_DEMAND_[MW];DENMARK_SETTLEMENTCAPACITY_PRICE_[EUR/MW];DENMARK_DEFICIT(-)_SURPLUS(+)_[MW];FRANCE_DEMAND_[MW];FRANCE_SETTLEMENTCAPACITY_PRICE_[EUR/MW];FRANCE_DEFICIT(-)_SURPLUS(+)_[MW];GERMANY_DEMAND_[MW];GERMANY_SETTLEMENTCAPACITY_PRICE_[EUR/MW];GERMANY_DEFICIT(-)_SURPLUS(+)_[MW];NETHERLANDS_DEMAND_[MW];NETHERLANDS_SETTLEMENTCAPACITY_PRICE_[EUR/MW];NETHERLANDS_DEFICIT(-)_SURPLUS(+)_[MW];SLOVENIA_DEMAND_[MW];SLOVENIA_SETTLEMENTCAPACITY_PRICE_[EUR/MW];SLOVENIA_DEFICIT(-)_SURPLUS(+)_[MW];SWITZERLAND_DEMAND_[MW];SWITZERLAND_SETTLEMENTCAPACITY_PRICE_[EUR/MW];SWITZERLAND_DEFICIT(-)_SURPLUS(+)_[MW];CZECH_REPUBLIC_DEMAND_[MW];CZECH_REPUBLIC_SETTLEMENTCAPACITY_PRICE_[EUR/MW];CZECH_REPUBLIC_DEFICIT(-)_SURPLUS(+)_[MW]
06.07.2024;06.07.2024;FCR;2;NEGPOS_12_16;-;-;-;-;1,00;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
06.07.2024;06.07.2024;FCR;2;NEGPOS_16_20;-;-;-;-;0,00;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
06.07.2024;06.07.2024;FCR;2;NEGPOS_20_24;-;-;-;-;0,00;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
07.07.2024;07.07.2024;FCR;1;NEGPOS_00_04;80,00;72,00;80,00;49,00;93,00;145,00;-65,00;25,00;80,00;-21,00;486,00;3,96;145,00;564,00;80,00;20,00;110,00;80,00;-72,00;14,00;80,00;-13,00;62,00;80,00;9,00;77,00;177,80;-52,00
07.07.2024;07.07.2024;FCR;1;NEGPOS_04_08;59,28;72,00;59,28;30,00;93,00;149,20;-65,00;25,00;59,28;-21,00;486,00;3,68;145,00;564,00;59,28;35,00;110,00;59,28;-69,00;14,00;59,28;-13,00;62,00;59,28;10,00;77,00;177,80;-52,00
07.07.2024;07.07.2024;FCR;1;NEGPOS_08_12;166,16;72,00;166,16;6,00;93,00;166,16;-65,00;25,00;166,16;-16,00;486,00;3,96;145,00;564,00;166,16;29,00;110,00;166,16;-61,00;14,00;166,16;-13,00;62,00;166,16;26,00;77,00;303,64;-51,00
07.07.2024;07.07.2024;FCR;1;NEGPOS_12_16;247,92;72,00;247,92;6,00;93,00;247,92;-65,00;25,00;247,92;-16,00;486,00;4,28;145,00;564,00;247,92;25,00;110,00;247,92;-61,00;14,00;247,92;-11,00;62,00;247,92;30,00;77,00;303,64;-53,00
07.07.2024;07.07.2024;FCR;1;NEGPOS_16_20;135,24;72,00;135,24;-8,00;93,00;149,60;-65,00;25,00;135,24;-21,00;486,00;4,04;145,00;564,00;135,24;46,00;110,00;135,24;-61,00;14,00;135,24;-6,00;62,00;135,24;23,00;77,00;271,52;-53,00
07.07.2024;07.07.2024;FCR;1;NEGPOS_20_24;89,60;72,00;89,60;1,00;93,00;150,04;-65,00;25,00;89,60;-23,00;486,00;5,28;144,00;564,00;89,60;69,00;110,00;89,60;-69,00;14,00;89,60;-14,00;62,00;89,60;10,00;77,00;271,52;-53,00
08.07.2024;08.07.2024;FCR;1;NEGPOS_00_04;44,12;72,00;44,12;-40,00;93,00;146,12;-65,00;25,00;44,12;-24,00;486,00;6,00;146,00;564,00;44,12;84,00;110,00;44,12;-72,00;14,00;44,12;-14,00;62,00;44,12;37,00;77,00;44,12;-51,00
08.07.2024;08.07.2024;FCR;1;NEGPOS_04_08;56,64;72,00;56,64;-27,00;93,00;144,64;-65,00;25,00;56,64;-23,00;486,00;22,80;145,00;564,00;56,64;55,00;110,00;56,64;-73,00;14,00;56,64;-14,00;62,00;56,64;53,00;77,00;56,64;-51,00
08.07.2024;08.07.2024;FCR;1;NEGPOS_08_12;146,92;72,00;146,92;-34,00;93,00;146,92;-65,00;25,00;146,92;-18,00;486,00;103,44;143,00;564,00;146,92;27,00;110,00;146,92;-66,00;14,00;146,92;-6,00;62,00;146,92;70,00;77,00;146,92;-51,00
08.07.2024;08.07.2024;FCR;1;NEGPOS_12_16;184,07;72,00;184,07;-39,00;93,00;255,32;-63,00;25,00;184,07;-17,00;486,00;6,72;145,00;564,00;184,07;63,00;110,00;184,07;-62,00;14,00;184,07;-7,00;62,00;184,07;31,00;77,00;184,07;-51,00
08.07.2024;08.07.2024;FCR;1;NEGPOS_16_20;107,00;72,00;107,00;-12,00;93,00;147,12;-65,00;25,00;107,00;-23,00;486,00;6,36;145,00;564,00;107,00;23,00;110,00;107,00;-66,00;14,00;107,00;-7,00;62,00;107,00;56,00;77,00;107,00;-51,00
08.07.2024;08.07.2024;FCR;1;NEGPOS_20_24;98,04;72,00;98,04;-48,00;93,00;147,76;-65,00;25,00;98,04;-23,00;486,00;17,40;145,00;564,00;98,04;68,00;110,00;98,04;-73,00;14,00;98,04;-14,00;62,00;98,04;61,00;77,00;98,04;-51,00
09.07.2024;09.07.2024;FCR;1;NEGPOS_00_04;37,10;72,00;37,10;-22,00;93,00;147,84;-65,00;25,00;37,10;-24,00;486,00;6,00;145,00;564,00;37,10;42,00;110,00;37,10;-76,00;14,00;37,10;-14,00;62,00;37,10;63,00;77,00;148,00;-49,00
09.07.2024;09.07.2024;FCR;1;NEGPOS_04_08;60,48;72,00;60,48;-23,00;93,00;149,48;-65,00;25,00;60,48;-23,00;486,00;60,48;116,00;564,00;60,48;60,00;110,00;60,48;-77,00;14,00;60,48;-14,00;62,00;60,48;75,00;77,00;148,00;-49,00
09.07.2024;09.07.2024;FCR;1;NEGPOS_08_12;132,20;72,00;132,20;-9,00;93,00;151,20;-65,00;25,00;132,20;-18,00;486,00;103,88;145,00;564,00;132,20;-21,00;110,00;132,20;-66,00;14,00;132,20;-5,00;62,00;132,20;85,00;77,00;148,00;-46,00
09.07.2024;09.07.2024;FCR;1;NEGPOS_12_16;177,56;72,00;177,56;-19,00;93,00;177,56;-65,00;25,00;177,56;-18,00;486,00;110,90;145,00;564,00;177,56;25,00;110,00;177,56;-64,00;14,00;177,56;-3,00;62,00;177,56;45,00;77,00;177,56;-46,00
09.07.2024;09.07.2024;FCR;1;NEGPOS_16_20;89,32;72,00;89,32;7,00;93,00;148,72;-65,00;25,00;89,32;-23,00;486,00;10,64;145,00;564,00;89,32;-4,00;110,00;89,32;-65,00;14,00;89,32;-14,00;62,00;89,32;68,00;77,00;148,00;-49,00
09.07.2024;09.07.2024;FCR;1;NEGPOS_20_24;68,00;72,00;68,00;5,00;93,00;148,40;-65,00;25,00;68,00;-23,00;486,00;6,00;148,00;564,00;68,00;42,00;110,00;68,00;-75,00;14,00;68,00;-14,00;62,00;68,00;34,00;77,00;148,00;-49,00
10.07.2024;10.07.2024;FCR;1;NEGPOS_00_04;34,88;72,00;34,88;31,00;93,00;138,20;-65,00;25,00;34,88;-24,00;486,00;6,44;145,00;564,00;34,88;25,00;110,00;34,88;-76,00;14,00;34,88;-14,00;62,00;34,88;31,00;77,00;200,00;-53,00
10.07.2024;10.07.2024;FCR;1;NEGPOS_04_08;56,08;72,00;56,08;23,00;93,00;140,56;-65,00;25,00;56,08;-23,00;486,00;56,08;102,00;564,00;56,08;25,00;110,00;56,08;-77,00;14,00;56,08;-13,00;62,00;56,08;73,00;77,00;188,00;-45,00
10.07.2024;10.07.2024;FCR;1;NEGPOS_08_12;93,00;72,00;93,00;98,00;93,00;134,24;-65,00;25,00;93,00;-23,00;486,00;93,00;108,00;564,00;93,00;-65,00;110,00;93,00;-66,00;14,00;93,00;-14,00;62,00;93,00;72,00;77,00;188,00;-45,00
10.07.2024;10.07.2024;FCR;1;NEGPOS_12_16;131,64;72,00;131,64;51,00;93,00;139,41;-65,00;25,00;131,64;-18,00;486,00;7,20;145,00;564,00;131,64;-41,00;110,00;131,64;-60,00;14,00;131,64;-6,00;62,00;131,64;39,00;77,00;188,00;-45,00
10.07.2024;10.07.2024;FCR;1;NEGPOS_16_20;66,50;72,00;66,50;49,00;93,00;167,48;-65,00;25,00;66,50;-23,00;486,00;6,00;152,00;564,00;66,50;-37,00;110,00;66,50;-75,00;14,00;66,50;-14,00;62,00;66,50;65,00;77,00;188,00;-45,00
10.07.2024;10.07.2024;FCR;1;NEGPOS_20_24;56,00;72,00;56,00;10,00;93,00;148,28;-65,00;25,00;56,00;-23,00;486,00;5,12;145,00;564,00;56,00;23,00;110,00;1200,00;-77,00;14,00;56,00;-14,00;62,00;56,00;54,00;77,00;200,00;-53,00
11.07.2024;11.07.2024;FCR;1;NEGPOS_00_04;28,00;72,00;28,00;34,00;93,00;175,56;-65,00;25,00;28,00;-24,00;486,00;28,00;138,00;564,00;28,00;41,00;110,00;40,00;-77,00;14,00;28,00;-14,00;62,00;28,00;20,00;77,00;216,00;-53,00
11.07.2024;11.07.2024;FCR;1;NEGPOS_04_08;44,00;72,00;44,00;6,00;93,00;173,84;-65,00;25,00;44,00;-24,00;486,00;44,00;118,00;564,00;44,00;50,00;110,00;44,00;-77,00;14,00;44,00;-14,00;62,00;44,00;49,00;77,00;216,00;-43,00
11.07.2024;11.07.2024;FCR;1;NEGPOS_08_12;56,80;72,00;56,80;53,00;93,00;180,00;-41,00;25,00;56,80;-23,00;486,00;56,80;136,00;564,00;56,80;-91,00;110,00;56,80;-77,00;14,00;56,80;-14,00;62,00;54,14;100,00;77,00;216,00;-43,00
11.07.2024;11.07.2024;FCR;1;NEGPOS_12_16;87,00;72,00;87,00;64,00;93,00;180,00;-41,00;25,00;87,00;-18,00;486,00;87,00;108,00;564,00;87,00;-87,00;110,00;87,00;-60,00;14,00;87,00;-13,00;62,00;86,44;100,00;77,00;216,00;-53,00
11.07.2024;11.07.2024;FCR;1;NEGPOS_16_20;51,00;72,00;51,00;6,00;93,00;180,00;-41,00;25,00;51,00;-24,00;486,00;8,12;145,00;564,00;51,00;4,00;110,00;80,00;-77,00;14,00;51,00;-14,00;62,00;51,00;54,00;77,00;216,00;-53,00
11.07.2024;11.07.2024;FCR;1;NEGPOS_20_24;40,00;72,00;40,00;6,00;93,00;183,56;-65,00;25,00;40,00;-24,00;486,00;5,68;142,00;564,00;40,00;45,00;110,00;40,00;-69,00;14,00;40,00;-14,00;62,00;40,00;22,00;77,00;216,00;-43,00
12.07.2024;12.07.2024;FCR;1;NEGPOS_00_04;29,83;72,00;29,83;-24,00;93,00;171,16;-65,00;25,00;29,83;-24,00;486,00;6,64;145,00;564,00;29,83;56,00;110,00;40,00;-77,00;14,00;29,83;-14,00;62,00;29,83;49,00;77,00;272,00;-46,00
12.07.2024;12.07.2024;FCR;1;NEGPOS_04_08;47,33;72,00;47,33;-17,00;93,00;171,92;-65,00;25,00;47,33;-24,00;486,00;47,33;139,00;564,00;47,33;56,00;110,00;47,33;-76,00;14,00;47,33;-14,00;62,00;47,33;47,00;77,00;268,00;-46,00
12.07.2024;12.07.2024;FCR;1;NEGPOS_08_12;60,50;72,00;60,50;-23,00;93,00;170,36;-65,00;25,00;60,50;-24,00;486,00;35,00;145,00;564,00;60,50;4,00;110,00;80,00;-77,00;14,00;60,50;-14,00;62,00;56,00;100,00;77,00;268,00;-46,00
12.07.2024;12.07.2024;FCR;1;NEGPOS_12_16;112,00;72,00;112,00;3,00;93,00;171,60;-65,00;25,00;112,00;-23,00;486,00;36,00;145,00;564,00;112,00;-33,00;110,00;112,00;-68,00;14,00;112,00;-6,00;62,00;41,00;100,00;77,00;272,00;-53,00
12.07.2024;12.07.2024;FCR;1;NEGPOS_16_20;46,00;72,00;46,00;-23,00;93,00;170,64;-65,00;25,00;46,00;-24,00;486,00;6,20;145,00;564,00;46,00;38,00;110,00;46,00;-76,00;14,00;46,00;-14,00;62,00;46,00;72,00;77,00;272,00;-53,00
12.07.2024;12.07.2024;FCR;1;NEGPOS_20_24;41,75;72,00;41,75;-25,00;93,00;170,04;-65,00;25,00;41,75;-24,00;486,00;5,44;145,00;564,00;41,75;41,00;110,00;41,75;-76,00;14,00;41,75;-14,00;62,00;41,75;71,00;77,00;200,00;-53,00
13.07.2024;13.07.2024;FCR;1;NEGPOS_00_04;32,03;72,00;32,03;-31,00;93,00;188,32;-65,00;25,00;32,03;-24,00;486,00;32,03;130,00;564,00;32,03;79,00;110,00;40,00;-77,00;14,00;32,03;-14,00;62,00;32,03;55,00;77,00;312,00;-53,00
13.07.2024;13.07.2024;FCR;1;NEGPOS_04_08;52,44;72,00;52,44;-36,00;93,00;189,32;-65,00;25,00;52,44;-24,00;486,00;52,28;145,00;564,00;52,44;62,00;110,00;52,44;-76,00;14,00;52,44;-14,00;62,00;52,44;61,00;77,00;352,00;-53,00
13.07.2024;13.07.2024;FCR;1;NEGPOS_08_12;155,55;72,00;155,55;-35,00;93,00;188,32;-65,00;25,00;155,55;-19,00;486,00;6,08;145,00;564,00;155,55;23,00;110,00;155,55;-65,00;14,00;155,55;-13,00;62,00;155,55;93,00;77,00;381,80;-53,00
13.07.2024;13.07.2024;FCR;1;NEGPOS_12_16;190,80;72,00;190,80;-38,00;93,00;190,80;-65,00;25,00;190,80;-17,00;486,00;4,04;145,00;564,00;190,80;49,00;110,00;190,80;-65,00;14,00;190,80;-13,00;62,00;190,80;57,00;77,00;381,80;-53,00
13.07.2024;13.07.2024;FCR;1;NEGPOS_16_20;89,22;72,00;89,22;-48,00;93,00;193,92;-65,00;25,00;89,22;-21,00;486,00;4,76;145,00;564,00;89,22;65,00;110,00;89,22;-70,00;14,00;89,22;-14,00;62,00;89,22;61,00;77,00;381,80;-53,00
13.07.2024;13.07.2024;FCR;1;NEGPOS_20_24;48,75;72,00;48,75;-32,00;93,00;193,72;-65,00;25,00;48,75;-24,00;486,00;14,40;145,00;564,00;48,75;19,00;110,00;48,75;-76,00;14,00;48,75;-14,00;62,00;44,60;100,00;77,00;381,80;-53,00
14.07.2024;14.07.2024;FCR;1;NEGPOS_00_04;50,84;72,00;50,84;-43,00;93,00;222,60;-65,00;25,00;50,84;-24,00;486,00;6,16;145,00;564,00;50,84;82,00;110,00;50,84;-76,00;14,00;50,84;-13,00;62,00;50,84;47,00;77,00;200,00;-53,00
14.07.2024;14.07.2024;FCR;1;NEGPOS_04_08;59,60;72,00;113,96;-50,00;93,00;223,16;-65,00;25,00;59,60;-24,00;486,00;19,36;145,00;564,00;59,60;82,00;110,00;59,60;-76,00;14,00;59,60;-13,00;62,00;59,60;54,00;77,00;200,00;-53,00
14.07.2024;14.07.2024;FCR;1;NEGPOS_08_12;189,05;72,00;189,05;-48,00;93,00;223,52;-65,00;25,00;189,05;-17,00;486,00;6,00;145,00;564,00;189,05;40,00;110,00;189,05;-65,00;14,00;189,05;-13,00;62,00;189,05;74,00;77,00;232,00;-51,00
14.07.2024;14.07.2024;FCR;1;NEGPOS_12_16;261,48;72,00;261,48;-47,00;93,00;261,48;-65,00;25,00;261,48;-17,00;486,00;4,04;145,00;564,00;261,48;20,00;110,00;261,48;-65,00;14,00;261,48;-13,00;62,00;261,48;96,00;77,00;261,48;-53,00
14.07.2024;14.07.2024;FCR;1;NEGPOS_16_20;119,32;72,00;119,32;-47,00;93,00;240,94;-65,00;25,00;119,32;-21,00;486,00;5,32;145,00;564,00;119,32;40,00;110,00;119,32;-65,00;14,00;119,32;-7,00;62,00;119,32;73,00;77,00;200,00;-53,00
14.07.2024;14.07.2024;FCR;1;NEGPOS_20_24;57,36;72,00;57,36;-24,00;93,00;229,16;-65,00;25,00;57,36;-24,00;486,00;6,00;145,00;564,00;57,36;21,00;110,00;57,36;-76,00;14,00;57,36;-14,00;62,00;57,36;85,00;77,00;156,00;-48,00
14.07.2024;14.07.2024;FCR;2;NEGPOS_00_04;-;-;-;-;0,00;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
14.07.2024;14.07.2024;FCR;2;NEGPOS_04_08;-;-;-;-;0,00;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
14.07.2024;14.07.2024;FCR;2;NEGPOS_08_12;-;-;-;-;1,00;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
14.07.2024;14.07.2024;FCR;2;NEGPOS_12_16;-;-;-;-;1,00;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
14.07.2024;14.07.2024;FCR;2;NEGPOS_16_20;-;-;-;-;0,00;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
14.07.2024;14.07.2024;FCR;2;NEGPOS_20_24;-;-;-;-;0,00;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
15.07.2024;15.07.2024;FCR;1;NEGPOS_00_04;36,80;72,00;36,80;-23,00;93,00;175,52;-65,00;25,00;36,80;-24,00;486,00;36,80;139,00;564,00;36,80;62,00;110,00;40,00;-77,00;14,00;36,80;-13,00;62,00;36,80;49,00;77,00;44,00;-48,00
15.07.2024;15.07.2024;FCR;1;NEGPOS_04_08;55,36;72,00;55,36;-5,00;93,00;172,84;-65,00;25,00;55,36;-24,00;486,00;55,36;84,00;564,00;55,36;84,00;110,00;55,36;-77,00;14,00;55,36;-14,00;62,00;55,36;65,00;77,00;60,00;-48,00
15.07.2024;15.07.2024;FCR;1;NEGPOS_08_12;111,00;72,00;111,00;32,00;93,00;176,00;-41,00;25,00;111,00;-18,00;486,00;97,64;132,00;564,00;111,00;-57,00;110,00;111,00;-66,00;14,00;111,00;-6,00;62,00;111,00;75,00;77,00;136,00;-51,00
15.07.2024;15.07.2024;FCR;1;NEGPOS_12_16;145,20;72,00;145,20;48,00;93,00;176,00;-41,00;25,00;145,20;-18,00;486,00;8,76;145,00;564,00;145,20;-75,00;110,00;145,20;-61,00;14,00;145,20;-6,00;62,00;145,20;58,00;77,00;159,20;-50,00
15.07.2024;15.07.2024;FCR;1;NEGPOS_16_20;65,10;72,00;65,10;17,00;93,00;176,00;-41,00;25,00;65,10;-24,00;486,00;12,20;145,00;564,00;65,10;-55,00;110,00;65,10;-77,00;14,00;65,10;-14,00;62,00;64,32;100,00;77,00;104,00;-51,00
15.07.2024;15.07.2024;FCR;1;NEGPOS_20_24;56,20;72,00;56,20;10,00;93,00;158,76;-65,00;25,00;56,20;-24,00;486,00;56,20;127,00;564,00;56,20;28,00;110,00;56,20;-76,00;14,00;56,20;-14,00;62,00;56,20;65,00;77,00;88,00;-51,00
16.07.2024;16.07.2024;FCR;1;NEGPOS_00_04;33,55;72,00;33,55;20,00;93,00;158,64;-65,00;25,00;33,55;-24,00;486,00;33,55;84,00;564,00;33,55;93,00;110,00;40,00;-77,00;14,00;33,55;-13,00;62,00;33,55;33,00;77,00;36,00;-51,00
16.07.2024;16.07.2024;FCR;1;NEGPOS_04_08;57,57;72,00;57,57;52,00;93,00;158,16;-65,00;25,00;57,57;-24,00;486,00;57,57;43,00;564,00;57,57;53,00;110,00;57,57;-73,00;14,00;57,57;-14,00;62,00;57,57;79,00;77,00;57,57;-51,00
16.07.2024;16.07.2024;FCR;1;NEGPOS_08_12;105,00;72,00;105,00;52,00;93,00;156,92;-65,00;25,00;105,00;-19,00;486,00;105,00;89,00;564,00;105,00;-30,00;110,00;105,00;-66,00;14,00;105,00;-6,00;62,00;105,00;96,00;77,00;116,00;-51,00
16.07.2024;16.07.2024;FCR;1;NEGPOS_12_16;134,80;72,00;134,80;46,00;93,00;152,88;-65,00;25,00;134,80;-19,00;486,00;134,50;145,00;564,00;134,80;-54,00;110,00;134,80;-47,00;14,00;134,80;-5,00;62,00;134,80;50,00;77,00;134,80;-51,00
16.07.2024;16.07.2024;FCR;1;NEGPOS_16_20;91,61;72,00;91,61;25,00;93,00;148,44;-65,00;25,00;91,61;-23,00;486,00;25,32;145,00;564,00;91,61;-26,00;110,00;91,61;-65,00;14,00;91,61;-14,00;62,00;91,61;84,00;77,00;91,61;-51,00
16.07.2024;16.07.2024;FCR;1;NEGPOS_20_24;46,68;72,00;46,68;8,00;93,00;138,88;-65,00;25,00;46,68;-24,00;486,00;10,00;145,00;564,00;46,68;23,00;110,00;46,68;-76,00;14,00;46,68;-14,00;62,00;46,68;54,00;77,00;68,00;-51,00
17.07.2024;17.07.2024;FCR;1;NEGPOS_00_04;31,62;72,00;31,62;15,00;93,00;141,12;-65,00;25,00;31,62;-24,00;486,00;31,62;97,00;564,00;31,62;87,00;110,00;31,62;-68,00;14,00;31,62;-14,00;62,00;31,62;23,00;77,00;31,62;-51,00
17.07.2024;17.07.2024;FCR;1;NEGPOS_04_08;57,00;72,00;57,00;41,00;93,00;140,36;-65,00;25,00;57,00;-23,00;486,00;57,00;63,00;564,00;57,00;66,00;110,00;57,00;-55,00;14,00;57,00;-14,00;62,00;57,00;31,00;77,00;57,00;-44,00
17.07.2024;17.07.2024;FCR;1;NEGPOS_08_12;106,51;72,00;106,51;57,00;93,00;463,00;-65,00;25,00;106,51;-23,00;486,00;106,51;141,00;564,00;106,51;-100,00;110,00;106,51;-51,00;14,00;106,51;-6,00;62,00;93,00;100,00;77,00;106,51;-51,00
17.07.2024;17.07.2024;FCR;1;NEGPOS_12_16;141,00;72,00;141,00;59,00;93,00;463,00;-65,00;25,00;141,00;-21,00;486,00;80,00;145,00;564,00;141,00;-127,00;110,00;141,00;-46,00;14,00;141,00;-6,00;62,00;129,00;100,00;77,00;141,00;-39,00
17.07.2024;17.07.2024;FCR;1;NEGPOS_16_20;91,28;72,00;91,28;51,00;93,00;150,96;-65,00;25,00;91,28;-23,00;486,00;74,00;145,00;564,00;91,28;-72,00;110,00;91,28;-74,00;14,00;91,28;-14,00;62,00;91,28;96,00;77,00;91,28;-44,00
17.07.2024;17.07.2024;FCR;1;NEGPOS_20_24;43,36;72,00;43,36;0,00;93,00;131,76;-65,00;25,00;43,36;-24,00;486,00;43,36;145,00;564,00;43,36;26,00;110,00;43,36;-58,00;14,00;43,36;-14,00;62,00;43,36;41,00;77,00;56,00;-51,00
18.07.2024;18.07.2024;FCR;1;NEGPOS_00_04;31,20;72,00;31,20;32,00;93,00;112,76;-65,00;25,00;31,20;-24,00;486,00;31,20;107,00;564,00;31,20;32,00;110,00;31,20;-77,00;14,00;31,20;-14,00;62,00;31,20;43,00;77,00;31,20;-34,00
18.07.2024;18.07.2024;FCR;1;NEGPOS_04_08;59,30;72,00;59,30;25,00;93,00;129,96;-65,00;25,00;59,30;-23,00;486,00;59,30;72,00;564,00;59,30;65,00;110,00;59,30;-68,00;14,00;59,30;-14,00;62,00;59,30;42,00;77,00;59,30;-34,00
18.07.2024;18.07.2024;FCR;1;NEGPOS_08_12;92,27;72,00;92,27;58,00;93,00;95,20;-65,00;25,00;92,27;-23,00;486,00;72,28;142,00;564,00;92,27;-86,00;110,00;92,27;-57,00;14,00;92,27;-13,00;62,00;92,27;81,00;77,00;92,27;-34,00
18.07.2024;18.07.2024;FCR;1;NEGPOS_12_16;116,00;72,00;116,00;69,00;93,00;196,00;-43,00;25,00;116,00;-19,00;486,00;112,83;145,00;564,00;116,00;-84,00;110,00;116,00;-56,00;14,00;116,00;-5,00;62,00;116,00;31,00;77,00;116,00;-38,00
18.07.2024;18.07.2024;FCR;1;NEGPOS_16_20;72,00;72,00;72,00;50,00;93,00;156,00;-43,00;25,00;72,00;-23,00;486,00;63,68;145,00;564,00;72,00;-75,00;110,00;72,00;-68,00;14,00;72,00;-14,00;62,00;72,00;73,00;77,00;72,00;-45,00
18.07.2024;18.07.2024;FCR;1;NEGPOS_20_24;68,00;72,00;68,00;20,00;93,00;129,04;-65,00;25,00;68,00;-23,00;486,00;9,00;145,00;564,00;68,00;-47,00;110,00;68,00;-73,00;14,00;68,00;-14,00;62,00;68,00;91,00;77,00;68,00;-34,00
19.07.2024;19.07.2024;FCR;1;NEGPOS_00_04;35,69;72,00;35,69;27,00;93,00;151,00;-65,00;25,00;35,69;-24,00;486,00;35,69;33,00;564,00;35,69;108,00;110,00;40,00;-77,00;14,00;35,69;-14,00;62,00;35,69;46,00;77,00;35,69;-34,00
19.07.2024;19.07.2024;FCR;1;NEGPOS_04_08;57,96;72,00;57,96;58,00;93,00;149,44;-65,00;25,00;57,96;-24,00;486,00;57,96;97,00;564,00;57,96;0,00;110,00;57,96;-73,00;14,00;57,96;-13,00;62,00;57,96;54,00;77,00;57,96;-34,00
19.07.2024;19.07.2024;FCR;1;NEGPOS_08_12;100,00;72,00;100,00;79,00;93,00;148,72;-65,00;25,00;100,00;-24,00;486,00;75,12;145,00;564,00;100,00;-129,00;110,00;100,00;-68,00;14,00;100,00;-4,00;62,00;81,93;100,00;77,00;100,00;-34,00
19.07.2024;19.07.2024;FCR;1;NEGPOS_12_16;139,72;72,00;139,72;68,00;93,00;153,40;-65,00;25,00;139,72;-20,00;486,00;112,93;144,00;564,00;139,72;-126,00;110,00;139,72;-63,00;14,00;139,72;-4,00;62,00;134,84;100,00;77,00;139,72;-34,00
19.07.2024;19.07.2024;FCR;1;NEGPOS_16_20;95,64;72,00;95,64;88,00;93,00;149,32;-65,00;25,00;95,64;-24,00;486,00;82,83;146,00;564,00;95,64;-126,00;110,00;95,64;-70,00;14,00;95,64;-14,00;62,00;79,67;100,00;77,00;95,64;-34,00
19.07.2024;19.07.2024;FCR;1;NEGPOS_20_24;87,10;72,00;87,10;42,00;93,00;149,84;-65,00;25,00;87,10;-24,00;486,00;6,00;147,00;564,00;87,10;-58,00;110,00;87,10;-73,00;14,00;87,10;-14,00;62,00;87,10;81,00;77,00;87,10;-34,00
20.07.2024;20.07.2024;FCR;1;NEGPOS_00_04;29,40;72,00;29,40;18,00;93,00;154,80;-65,00;25,00;29,40;-24,00;486,00;29,40;131,00;564,00;29,40;52,00;110,00;40,00;-77,00;14,00;29,40;-14,00;62,00;29,40;23,00;77,00;29,40;-44,00
20.07.2024;20.07.2024;FCR;1;NEGPOS_04_08;60,00;72,00;60,00;65,00;93,00;151,92;-65,00;25,00;60,00;-23,00;486,00;60,00;68,00;564,00;60,00;22,00;110,00;60,00;-73,00;14,00;60,00;-11,00;62,00;60,00;50,00;77,00;60,00;-33,00
20.07.2024;20.07.2024;FCR;1;NEGPOS_08_12;124,30;72,00;124,30;59,00;93,00;159,72;-65,00;25,00;124,30;-21,00;486,00;60,92;145,00;564,00;124,30;-36,00;110,00;124,30;-65,00;14,00;124,30;-13,00;62,00;124,30;29,00;77,00;124,30;-33,00
20.07.2024;20.07.2024;FCR;1;NEGPOS_12_16;165,88;72,00;165,88;59,00;93,00;165,88;-65,00;25,00;165,88;-17,00;486,00;6,88;145,00;564,00;165,88;-36,00;110,00;165,88;-65,00;14,00;165,88;-14,00;62,00;165,88;24,00;77,00;165,88;-31,00
